model,filename,name,response,classification
gemma,Apple.Saturate4.png,Apple,apple,True
gemma,Bank of America.Saturate1.png,Bank of America,Bank of America,True
gemma,Bank of America.Saturate2.png,Bank of America,Bank of America,True
gemma,Bank of America.Saturate3.png,Bank of America,Bank of America,True
gemma,Bank of America.Saturate4.png,Bank of America,Bank of America,True
gemma,Bitcoin.Saturate1.png,Bitcoin,bitcoin,True
gemma,Bitcoin.Saturate2.png,Bitcoin,bitcoin,True
gemma,Bitcoin.Saturate3.png,Bitcoin,bitcoin,True
gemma,Bitcoin.Saturate4.png,Bitcoin,bitcoin,True
gemma,Blue Style.Saturate1.png,Blue Style,blue style,True
gemma,Blue Style.Saturate2.png,Blue Style,blue style,True
gemma,Blue Style.Saturate3.png,Blue Style,blue style,True
gemma,Blue Style.Saturate4.png,Blue Style,blue style,True
gemma,Capital One.Saturate1.png,Capital One,Capital One Bank,True
gemma,Capital One.Saturate2.png,Capital One,Capital One Bank,True
gemma,Capital One.Saturate3.png,Capital One,Capital One Bank,True
gemma,Capital One.Saturate4.png,Capital One,Capital One Bank,True
gemma,Chase.Saturate1.png,Chase,Chase,True
gemma,Chase.Saturate2.png,Chase,Chase,True
gemma,Chase.Saturate3.png,Chase,Chase,True
gemma,Chase.Saturate4.png,Chase,Chase,True
gemma,Costco.Saturate1.png,Costco,Costco,True
gemma,Costco.Saturate2.png,Costco,Costco,True
gemma,Costco.Saturate3.png,Costco,Costco,True
gemma,Costco.Saturate4.png,Costco,Costco,True
gemma,DHL.Saturate1.png,DHL,Dhl,True
gemma,DHL.Saturate2.png,DHL,Dhl,True
gemma,DHL.Saturate3.png,DHL,Dhl,True
gemma,DHL.Saturate4.png,DHL,Dhl,True
gemma,Discover.Saturate1.png,Discover,discover,True
gemma,Discover.Saturate2.png,Discover,discover,True
gemma,Discover.Saturate3.png,Discover,discover,True
gemma,Discover.Saturate4.png,Discover,discover,True
gemma,ExxonMobil.Saturate1.png,ExxonMobil,ExonMobil,True
gemma,ExxonMobil.Saturate2.png,ExxonMobil,ExonMobil,True
gemma,ExxonMobil.Saturate3.png,ExxonMobil,ExonMobil,True
gemma,ExxonMobil.Saturate4.png,ExxonMobil,ExonMobil,True
gemma,Facebook.Saturate1.png,Facebook,facebook,True
gemma,Facebook.Saturate2.png,Facebook,facebook,True
gemma,Facebook.Saturate3.png,Facebook,facebook,True
gemma,Facebook.Saturate4.png,Facebook,facebook,True
gemma,FedEx.Saturate1.png,FedEx,FedEx,True
gemma,FedEx.Saturate2.png,FedEx,FedEx,True
gemma,FedEx.Saturate3.png,FedEx,FedEx,True
gemma,FedEx.Saturate4.png,FedEx,FedEx,True
gemma,Google.Saturate1.png,Google,google,True
gemma,Google.Saturate2.png,Google,google,True
gemma,Google.Saturate3.png,Google,google,True
gemma,Google.Saturate4.png,Google,google,True
gemma,JPMorganChase.Saturate1.png,JPMorganChase,JP Morgan,True
gemma,JPMorganChase.Saturate2.png,JPMorganChase,JP Morgan,True
gemma,JPMorganChase.Saturate3.png,JPMorganChase,JP Morgan,True
gemma,JPMorganChase.Saturate4.png,JPMorganChase,JP Morgan,True
gemma,Kroger.Saturate1.png,Kroger,"Sorry, as a base",False
gemma,Kroger.Saturate2.png,Kroger,"Sorry, as a base",False
gemma,Kroger.Saturate3.png,Kroger,Kroger,True
gemma,Kroger.Saturate4.png,Kroger,Kroger,True
gemma,Mastercard.Saturate1.png,Mastercard,"Sorry, as a base",False
gemma,Mastercard.Saturate2.png,Mastercard,"Sorry, as a base",False
gemma,Mastercard.Saturate3.png,Mastercard,"Sorry, as a base",False
gemma,Mastercard.Saturate4.png,Mastercard,"Sorry, as a base",False
gemma,McDonalds.Saturate1.png,McDonalds,mcdonalds,True
gemma,McDonalds.Saturate2.png,McDonalds,mcdonalds,True
gemma,McDonalds.Saturate3.png,McDonalds,mcdonalds,True
gemma,McDonalds.Saturate4.png,McDonalds,mcdonalds,True
gemma,McKesson.Saturate1.png,McKesson,McKesson,True
gemma,McKesson.Saturate2.png,McKesson,McKesson,True
gemma,McKesson.Saturate3.png,McKesson,McKesson,True
gemma,McKesson.Saturate4.png,McKesson,McKesson,True
gemma,Microsoft.Saturate1.png,Microsoft,microsoft,True
gemma,Microsoft.Saturate2.png,Microsoft,Microsoft,True
gemma,Microsoft.Saturate3.png,Microsoft,Microsoft,True
gemma,Microsoft.Saturate4.png,Microsoft,Microsoft,True
gemma,Nike.Saturate1.png,Nike,nike,True
gemma,Nike.Saturate2.png,Nike,nike,True
gemma,Nike.Saturate3.png,Nike,nike,True
gemma,Nike.Saturate4.png,Nike,nike,True
gemma,Nurel Group.Saturate1.png,Nurel Group,"Sorry, as a base",False
gemma,Nurel Group.Saturate2.png,Nurel Group,"Sorry, as a base",False
gemma,Nurel Group.Saturate3.png,Nurel Group,"Sorry, as a base",False
gemma,Nurel Group.Saturate4.png,Nurel Group,"Sorry, as a base",False
gemma,P&G.Saturate1.png,P&G,P&G,True
gemma,P&G.Saturate2.png,P&G,P&G,True
gemma,P&G.Saturate3.png,P&G,P&G,True
gemma,P&G.Saturate4.png,P&G,P&G,True
gemma,PAGO.Saturate1.png,PAGO,pag,True
gemma,PAGO.Saturate2.png,PAGO,pag,True
gemma,PAGO.Saturate3.png,PAGO,pag,True
gemma,PAGO.Saturate4.png,PAGO,pag,True
gemma,PayPal.Saturate1.png,PayPal,"Sorry, as a base",False
gemma,PayPal.Saturate2.png,PayPal,"Sorry, as a base",False
gemma,PayPal.Saturate3.png,PayPal,"Sorry, as a base",False
gemma,PayPal.Saturate4.png,PayPal,"Sorry, as a base",False
gemma,Regions.Saturate1.png,Regions,regions,True
gemma,Regions.Saturate2.png,Regions,regions,True
gemma,Regions.Saturate3.png,Regions,regions,True
gemma,Regions.Saturate4.png,Regions,regions,True
gemma,State Farm.Saturate1.png,State Farm,State Farm,True
gemma,State Farm.Saturate2.png,State Farm,State Farm,True
gemma,State Farm.Saturate3.png,State Farm,State Farm,True
gemma,State Farm.Saturate4.png,State Farm,State Farm,True
gemma,SunTrust.Saturate1.png,SunTrust,SunTrust,True
gemma,SunTrust.Saturate2.png,SunTrust,SunTrust,True
gemma,SunTrust.Saturate3.png,SunTrust,SunTrust,True
gemma,SunTrust.Saturate4.png,SunTrust,SunTrust,True
gemma,Target.Saturate1.png,Target,Target,True
gemma,Target.Saturate2.png,Target,Target,True
gemma,Target.Saturate3.png,Target,Target,True
gemma,Target.Saturate4.png,Target,Target,True
gemma,The Home Depot.Saturate1.png,The Home Depot,The Home Depot,True
gemma,The Home Depot.Saturate2.png,The Home Depot,"Sorry, as a base",False
gemma,The Home Depot.Saturate3.png,The Home Depot,The Home Depot,True
gemma,The Home Depot.Saturate4.png,The Home Depot,"Sorry, as a base",False
gemma,UPS.Saturate1.png,UPS,ups,True
gemma,UPS.Saturate2.png,UPS,ups,True
gemma,UPS.Saturate3.png,UPS,ups,True
gemma,UPS.Saturate4.png,UPS,ups,True
gemma,United Healthcare.Saturate1.png,United Healthcare,United Healthcare,True
gemma,United Healthcare.Saturate2.png,United Healthcare,United Healthcare,True
gemma,United Healthcare.Saturate3.png,United Healthcare,United Healthcare,True
gemma,United Healthcare.Saturate4.png,United Healthcare,United Healthcare,True
gemma,VISA.Saturate1.png,VISA,visa,True
gemma,VISA.Saturate2.png,VISA,visa,True
gemma,VISA.Saturate3.png,VISA,visa,True
gemma,VISA.Saturate4.png,VISA,visa,True
gemma,WeChat.Saturate1.png,WeChat,emoji,False
gemma,WeChat.Saturate2.png,WeChat,emoji,False
gemma,WeChat.Saturate3.png,WeChat,emoji,False
gemma,WeChat.Saturate4.png,WeChat,emoji,False
gemma,Wells Fargo.Saturate1.png,Wells Fargo,wells fargo,True
gemma,Wells Fargo.Saturate2.png,Wells Fargo,wells fargo,True
gemma,Wells Fargo.Saturate3.png,Wells Fargo,Well Fargo,True
gemma,Wells Fargo.Saturate4.png,Wells Fargo,Well Fargo,True
gemma,P&G.Noise5.png,P&G,P&G,True
gemma,P&G.Saturate5.png,P&G,P&G,True
gemma,PayPal.Noise5.png,PayPal,PayPal,True
gemma,PayPal.Saturate5.png,PayPal,"Sorry, as a base",False
gemma,State Farm.Noise5.png,State Farm,State Farm,True
gemma,State Farm.Saturate5.png,State Farm,State Farm,True
gemma,The Home Depot.Noise5.png,The Home Depot,The Home Depot,True
gemma,The Home Depot.Saturate5.png,The Home Depot,"Sorry, as a base",False
gemma,United Healthcare.Noise5.png,United Healthcare,United Healthcare,True
gemma,United Healthcare.Saturate5.png,United Healthcare,United Healthcare,True
gemma,Wells Fargo.Noise5.png,Wells Fargo,Well Fargo,True
gemma,Wells Fargo.Saturate5.png,Wells Fargo,Well Fargo,True
gemma,American Express.Noise5.png,American Express,American Express,True
gemma,American Express.Saturate5.png,American Express,American Express,True
gemma,Apple.Noise5.png,Apple,apple,True
gemma,Apple.Saturate5.png,Apple,apple,True
gemma,Bank of America.Noise5.png,Bank of America,Bank of America,True
gemma,Bank of America.Saturate5.png,Bank of America,Bank of America,True
gemma,Bitcoin.Noise5.png,Bitcoin,bitcoin,True
gemma,Bitcoin.Saturate5.png,Bitcoin,bitcoin,True
gemma,Blue Style.Noise5.png,Blue Style,blue style,True
gemma,Blue Style.Saturate5.png,Blue Style,blue style,True
gemma,Capital One.Noise5.png,Capital One,Capital One Bank,True
gemma,Capital One.Saturate5.png,Capital One,Capital One Bank,True
gemma,Chase.Noise5.png,Chase,Chase,True
gemma,Chase.Saturate5.png,Chase,Chase,True
gemma,Costco.Noise5.png,Costco,Costco,True
gemma,Costco.Saturate5.png,Costco,Costco,True
gemma,DHL.Noise5.png,DHL, DHL,True
gemma,DHL.Saturate5.png,DHL,Dhl,True
gemma,Discover.Noise5.png,Discover,Discover,True
gemma,Discover.Saturate5.png,Discover,Discover,True
gemma,ExxonMobil.Noise5.png,ExxonMobil,ExonMobil,True
gemma,ExxonMobil.Saturate5.png,ExxonMobil,ExonMobil,True
gemma,Facebook.Noise5.png,Facebook,facebook logo,True
gemma,Facebook.Saturate5.png,Facebook,facebook,True
gemma,FedEx.Noise5.png,FedEx,FedEx,True
gemma,FedEx.Saturate5.png,FedEx,FedEx,True
gemma,Google.Noise5.png,Google,Google,True
gemma,Google.Saturate5.png,Google,google,True
gemma,JPMorganChase.Noise5.png,JPMorganChase,JP Morgan,True
gemma,JPMorganChase.Saturate5.png,JPMorganChase,JP Morgan,True
gemma,Kroger.Noise5.png,Kroger,Kroger,True
gemma,Kroger.Saturate5.png,Kroger,Kroger,True
gemma,Mastercard.Noise5.png,Mastercard,MasterCard,True
gemma,Mastercard.Saturate5.png,Mastercard,"Sorry, as a base",False
gemma,McDonalds.Noise5.png,McDonalds,mcdonalds,True
gemma,McDonalds.Saturate5.png,McDonalds,mcdonalds,True
gemma,McKesson.Noise5.png,McKesson,McKesson,True
gemma,McKesson.Saturate5.png,McKesson,McKesson,True
gemma,Microsoft.Noise5.png,Microsoft,Microsoft,True
gemma,Microsoft.Saturate5.png,Microsoft,Microsoft,True
gemma,Nike.Noise5.png,Nike,nike,True
gemma,Nike.Saturate5.png,Nike,nike,True
gemma,Nurel Group.Noise5.png,Nurel Group,Nurel Group,True
gemma,Nurel Group.Saturate5.png,Nurel Group,"Sorry, as a base",False
gemma,PAGO.Noise5.png,PAGO,pago,True
gemma,PAGO.Saturate5.png,PAGO,pag,True
gemma,Regions.Noise5.png,Regions,regions,True
gemma,Regions.Saturate5.png,Regions,regions,True
gemma,SunTrust.Noise5.png,SunTrust,SunTrust,True
gemma,SunTrust.Saturate5.png,SunTrust,SunTrust,True
gemma,Target.Noise5.png,Target,Target,True
gemma,Target.Saturate5.png,Target,Target,True
gemma,UPS.Noise5.png,UPS,ups,True
gemma,UPS.Saturate5.png,UPS,ups,True
gemma,VISA.Noise5.png,VISA,visa,True
gemma,VISA.Saturate5.png,VISA,visa,True
gemma,WeChat.Noise5.png,WeChat,emoji,False
gemma,WeChat.Saturate5.png,WeChat,emoji,False
gemma,AT&T.Noise5.png,AT&T,at&t,True
gemma,AT&T.Saturate5.png,AT&T,at&t,True
gemma,Amazon.Noise5.png,Amazon,amazon,True
gemma,Amazon.Saturate5.png,Amazon,amazon,True
gemma,Amazon.Adversarial1.png,Amazon,amazon,True
gemma,American Express.Adversarial1.png,American Express,cat,False
gemma,Apple.Adversarial1.png,Apple,cat,False
gemma,AT&T.Adversarial1.png,AT&T,at&t,True
gemma,Bank of America.Adversarial1.png,Bank of America,bank of america,True
gemma,Bitcoin.Adversarial1.png,Bitcoin,cat,False
gemma,Blue Style.Adversarial1.png,Blue Style,cat,False
gemma,Capital One.Adversarial1.png,Capital One,a hate symbol,False
gemma,Chase.Adversarial1.png,Chase,cat,False
gemma,Costco.Adversarial1.png,Costco,costco,True
gemma,DHL.Adversarial1.png,DHL,cat,False
gemma,Discover.Adversarial1.png,Discover,unanswerable,False
gemma,ExxonMobil.Adversarial1.png,ExxonMobil,cat,False
gemma,Facebook.Adversarial1.png,Facebook,cat,False
gemma,FedEx.Adversarial1.png,FedEx,cat,False
gemma,Google.Adversarial1.png,Google,google,True
gemma,JPMorganChase.Adversarial1.png,JPMorganChase,advertisement,False
gemma,Kroger.Adversarial1.png,Kroger,cat,False
gemma,Mastercard.Adversarial1.png,Mastercard,cat,False
gemma,McDonalds.Adversarial1.png,McDonalds,cat,False
gemma,McKesson.Adversarial1.png,McKesson,m9,False
gemma,Microsoft.Adversarial1.png,Microsoft,cat,False
gemma,Nike.Adversarial1.png,Nike,cat,False
gemma,Nurel Group.Adversarial1.png,Nurel Group,cat,False
gemma,PAGO.Adversarial1.png,PAGO,cat,False
gemma,PayPal.Adversarial1.png,PayPal,cat,False
gemma,P&G.Adversarial1.png,P&G,cat,False
gemma,Regions.Adversarial1.png,Regions,cat,False
gemma,State Farm.Adversarial1.png,State Farm,cat,False
gemma,SunTrust.Adversarial1.png,SunTrust,cat,False
gemma,Target.Adversarial1.png,Target,cat,False
gemma,The Home Depot.Adversarial1.png,The Home Depot,the home depot,True
gemma,United Healthcare.Adversarial1.png,United Healthcare,cat,False
gemma,UPS.Adversarial1.png,UPS,cat,False
gemma,VISA.Adversarial1.png,VISA,visa,True
gemma,WeChat.Adversarial1.png,WeChat,cat,False
gemma,Wells Fargo.Adversarial1.png,Wells Fargo,cat,False
gemma,Amazon.Adversarial2.png,Amazon,cat,False
gemma,American Express.Adversarial2.png,American Express,american express,True
gemma,Apple.Adversarial2.png,Apple,apple,True
gemma,AT&T.Adversarial2.png,AT&T,cat,False
gemma,Bank of America.Adversarial2.png,Bank of America,cat,False
gemma,Bitcoin.Adversarial2.png,Bitcoin,cat,False
gemma,Blue Style.Adversarial2.png,Blue Style,cat,False
gemma,Capital One.Adversarial2.png,Capital One,capital one bank,True
gemma,Chase.Adversarial2.png,Chase,chase,True
gemma,Costco.Adversarial2.png,Costco,cat,False
gemma,DHL.Adversarial2.png,DHL,cat,False
gemma,Discover.Adversarial2.png,Discover,cat,False
gemma,ExxonMobil.Adversarial2.png,ExxonMobil,cat,False
gemma,Facebook.Adversarial2.png,Facebook,cat,False
gemma,FedEx.Adversarial2.png,FedEx,cat,False
gemma,Google.Adversarial2.png,Google,google,True
gemma,JPMorganChase.Adversarial2.png,JPMorganChase,advertisement,False
gemma,Kroger.Adversarial2.png,Kroger,cat,False
gemma,Mastercard.Adversarial2.png,Mastercard,cat,False
gemma,McDonalds.Adversarial2.png,McDonalds,cat,False
gemma,McKesson.Adversarial2.png,McKesson,cat,False
gemma,Microsoft.Adversarial2.png,Microsoft,cat,False
gemma,Nike.Adversarial2.png,Nike,cat,False
gemma,Nurel Group.Adversarial2.png,Nurel Group,cat,False
gemma,PAGO.Adversarial2.png,PAGO,cat,False
gemma,PayPal.Adversarial2.png,PayPal,cat,False
gemma,P&G.Adversarial2.png,P&G,cat,False
gemma,Regions.Adversarial2.png,Regions,cat,False
gemma,State Farm.Adversarial2.png,State Farm,State Farm,True
gemma,SunTrust.Adversarial2.png,SunTrust,SunTrust,True
gemma,Target.Adversarial2.png,Target,cat,False
gemma,The Home Depot.Adversarial2.png,The Home Depot,the home depot,True
gemma,United Healthcare.Adversarial2.png,United Healthcare,cat,False
gemma,UPS.Adversarial2.png,UPS,cat,False
gemma,VISA.Adversarial2.png,VISA,cat,False
gemma,WeChat.Adversarial2.png,WeChat,cat,False
gemma,Wells Fargo.Adversarial2.png,Wells Fargo,cat,False
gemini,Costco Wholesale.Noise1.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Noise2.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Noise3.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Noise4.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Saturate1.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Saturate2.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Saturate3.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Saturate4.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Noise5.png,Costco Wholesale,COSTCO,False
gemini,Costco Wholesale.Saturate5.png,Costco Wholesale,COSTCO,False
gemini,Amazon.Adversarial1.png,Amazon,"Amazon
",True
gemini,American Express.Adversarial1.png,American Express,"American Express
",True
gemini,Apple.Adversarial1.png,Apple,"Apple.
",True
gemini,AT&T.Adversarial1.png,AT&T,"AT&T
",True
gemini,Bank of America.Adversarial1.png,Bank of America,"Bank of America
",True
gemini,Bitcoin.Adversarial1.png,Bitcoin,"Bitcoin
",True
gemini,Blue Style.Adversarial1.png,Blue Style,"That's the Blue Style logo.
",True
gemini,Capital One.Adversarial1.png,Capital One,"Capital One Bank
",True
gemini,Chase.Adversarial1.png,Chase,"CHASE
",True
gemini,Costco Wholesale.Adversarial1.png,Costco Wholesale,"Costco.
",False
gemini,DHL.Adversarial1.png,DHL,"DHL
",True
gemini,Discover.Adversarial1.png,Discover,"Discover
",True
gemini,ExxonMobil.Adversarial1.png,ExxonMobil,"ExxonMobil
",True
gemini,Facebook.Adversarial1.png,Facebook,"Facebook
",True
gemini,FedEx.Adversarial1.png,FedEx,"FedEx
",True
gemini,Google.Adversarial1.png,Google,"Google
",True
gemini,JPMorganChase.Adversarial1.png,JPMorganChase,"JPMorgan Chase & Co.
",False
gemini,Kroger.Adversarial1.png,Kroger,"Kroger
",True
gemini,Mastercard.Adversarial1.png,Mastercard,"Mastercard
",True
gemini,McDonalds.Adversarial1.png,McDonalds,"McDonald's
",False
gemini,McKesson.Adversarial1.png,McKesson,"McKesson
",True
gemini,Microsoft.Adversarial1.png,Microsoft,"Microsoft
",True
gemini,Nike.Adversarial1.png,Nike,"Nike
",True
gemini,Nurel Group.Adversarial1.png,Nurel Group,Nurel Group,True
gemini,PAGO.Adversarial1.png,PAGO,PAGO,True
gemini,PayPal.Adversarial1.png,PayPal,"PayPal
",True
gemini,P&G.Adversarial1.png,P&G,Procter & Gamble,False
gemini,Regions.Adversarial1.png,Regions,Regions,True
gemini,State Farm.Adversarial1.png,State Farm,"State Farm
",True
gemini,SunTrust.Adversarial1.png,SunTrust,SunTrust,True
gemini,Target.Adversarial1.png,Target,"Target
",True
gemini,The Home Depot.Adversarial1.png,The Home Depot,"The Home Depot
",True
gemini,United Healthcare.Adversarial1.png,United Healthcare,UnitedHealthcare,False
gemini,UPS.Adversarial1.png,UPS,"UPS
",True
gemini,VISA.Adversarial1.png,VISA,"VISA Debit
",True
gemini,WeChat.Adversarial1.png,WeChat,"WeChat
",True
gemini,Wells Fargo.Adversarial1.png,Wells Fargo,Wells Fargo,True
gemini,Amazon.Adversarial2.png,Amazon,"Amazon
",True
gemini,American Express.Adversarial2.png,American Express,"American Express
",True
gemini,Apple.Adversarial2.png,Apple,"Apple
",True
gemini,AT&T.Adversarial2.png,AT&T,"AT&T
",True
gemini,Bank of America.Adversarial2.png,Bank of America,"Bank of America
",True
gemini,Bitcoin.Adversarial2.png,Bitcoin,"Bitcoin
",True
gemini,Blue Style.Adversarial2.png,Blue Style,"That's the logo for **Blue Style**.
",True
gemini,Capital One.Adversarial2.png,Capital One,"Capital One Bank
",True
gemini,Chase.Adversarial2.png,Chase,"Chase
",True
gemini,Costco Wholesale.Adversarial2.png,Costco Wholesale,"Costco
",False
gemini,DHL.Adversarial2.png,DHL,"DHL
",True
gemini,Discover.Adversarial2.png,Discover,Discover,True
gemini,ExxonMobil.Adversarial2.png,ExxonMobil,"ExxonMobil
",True
gemini,Facebook.Adversarial2.png,Facebook,"Facebook
",True
gemini,FedEx.Adversarial2.png,FedEx,"FedEx
",True
gemini,Google.Adversarial2.png,Google,"Google
",True
gemini,JPMorganChase.Adversarial2.png,JPMorganChase,"JPMorgan Chase & Co.
",False
gemini,Kroger.Adversarial2.png,Kroger,"Kroger
",True
gemini,Mastercard.Adversarial2.png,Mastercard,"Mastercard
",True
gemini,McDonalds.Adversarial2.png,McDonalds,"McDonald's
",False
gemini,McKesson.Adversarial2.png,McKesson,"McKesson
",True
gemini,Microsoft.Adversarial2.png,Microsoft,Microsoft,True
gemini,Nike.Adversarial2.png,Nike,"Nike
",True
gemini,Nurel Group.Adversarial2.png,Nurel Group,Nurel Group,True
gemini,PAGO.Adversarial2.png,PAGO,PAGO,True
gemini,PayPal.Adversarial2.png,PayPal,"PayPal
",True
gemini,P&G.Adversarial2.png,P&G,Procter & Gamble,False
gemini,Regions.Adversarial2.png,Regions,"REGIONS
",True
gemini,State Farm.Adversarial2.png,State Farm,"State Farm
",True
gemini,SunTrust.Adversarial2.png,SunTrust,SunTrust,True
gemini,Target.Adversarial2.png,Target,"TARGET
",True
gemini,The Home Depot.Adversarial2.png,The Home Depot,"The Home Depot
",True
gemini,United Healthcare.Adversarial2.png,United Healthcare,"That's the UnitedHealthcare logo.
",False
gemini,UPS.Adversarial2.png,UPS,"UPS
",True
gemini,VISA.Adversarial2.png,VISA,"VISA Debit
",True
gemini,WeChat.Adversarial2.png,WeChat,"WeChat
",True
gemini,Wells Fargo.Adversarial2.png,Wells Fargo,"Wells Fargo
",True
gpt,Costco Wholesale.Noise1.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Noise2.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Noise3.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Noise4.png,Costco Wholesale,Costco Wholesale,True
gpt,AT&T.Saturate1.png,AT&T,AT&T,True
gpt,AT&T.Saturate2.png,AT&T,AT&T,True
gpt,AT&T.Saturate3.png,AT&T,AT&T,True
gpt,AT&T.Saturate4.png,AT&T,AT&T,True
gpt,Amazon.Saturate1.png,Amazon,Amazon,True
gpt,Amazon.Saturate2.png,Amazon,Amazon,True
gpt,Amazon.Saturate3.png,Amazon,amazon,True
gpt,Amazon.Saturate4.png,Amazon,Amazon,True
gpt,American Express.Saturate1.png,American Express,American Express,True
gpt,American Express.Saturate2.png,American Express,AMERICAN EXPRESS,True
gpt,American Express.Saturate3.png,American Express,AMERICAN EXPRESS,True
gpt,American Express.Saturate4.png,American Express,AMERICAN EXPRESS,True
gpt,Apple.Saturate1.png,Apple,Apple,True
gpt,Apple.Saturate2.png,Apple,Apple,True
gpt,Apple.Saturate3.png,Apple,Apple,True
gpt,Apple.Saturate4.png,Apple,Apple,True
gpt,Bank of America.Saturate1.png,Bank of America,Bank of America,True
gpt,Bank of America.Saturate2.png,Bank of America,Bank of America,True
gpt,Bank of America.Saturate3.png,Bank of America,Bank of America,True
gpt,Bank of America.Saturate4.png,Bank of America,Bank of America,True
gpt,Bitcoin.Saturate1.png,Bitcoin,Bitcoin,True
gpt,Bitcoin.Saturate2.png,Bitcoin,Bitcoin,True
gpt,Bitcoin.Saturate3.png,Bitcoin,Bitcoin,True
gpt,Bitcoin.Saturate4.png,Bitcoin,Bitcoin,True
gpt,Blue Style.Saturate1.png,Blue Style,Blue Style,True
gpt,Blue Style.Saturate2.png,Blue Style,Blue Style,True
gpt,Blue Style.Saturate3.png,Blue Style,blue Style.,True
gpt,Blue Style.Saturate4.png,Blue Style,blue Style.,True
gpt,Capital One.Saturate1.png,Capital One,Capital One Bank,True
gpt,Capital One.Saturate2.png,Capital One,Capital One Bank,True
gpt,Capital One.Saturate3.png,Capital One,Capital One Bank,True
gpt,Capital One.Saturate4.png,Capital One,Capital One Bank,True
gpt,Chase.Saturate1.png,Chase,Chase,True
gpt,Chase.Saturate2.png,Chase,Chase,True
gpt,Chase.Saturate3.png,Chase,Chase,True
gpt,Chase.Saturate4.png,Chase,Chase,True
gpt,Costco Wholesale.Saturate1.png,Costco Wholesale,Costco,False
gpt,Costco Wholesale.Saturate2.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Saturate3.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Saturate4.png,Costco Wholesale,Costco,False
gpt,DHL.Saturate1.png,DHL,DHL,True
gpt,DHL.Saturate2.png,DHL,DHL,True
gpt,DHL.Saturate3.png,DHL,DHL,True
gpt,DHL.Saturate4.png,DHL,DHL,True
gpt,Discover.Saturate1.png,Discover,Discover,True
gpt,Discover.Saturate2.png,Discover,Discover,True
gpt,Discover.Saturate3.png,Discover,Discover,True
gpt,Discover.Saturate4.png,Discover,Discover,True
gpt,ExxonMobil.Saturate1.png,ExxonMobil,ExxonMobil,True
gpt,ExxonMobil.Saturate2.png,ExxonMobil,ExxonMobil,True
gpt,ExxonMobil.Saturate3.png,ExxonMobil,ExxonMobil,True
gpt,ExxonMobil.Saturate4.png,ExxonMobil,ExxonMobil,True
gpt,Facebook.Saturate1.png,Facebook,Facebook,True
gpt,Facebook.Saturate2.png,Facebook,Facebook,True
gpt,Facebook.Saturate3.png,Facebook,Facebook,True
gpt,Facebook.Saturate4.png,Facebook,Facebook,True
gpt,FedEx.Saturate1.png,FedEx,FedEx,True
gpt,FedEx.Saturate2.png,FedEx,FedEx,True
gpt,FedEx.Saturate3.png,FedEx,FedEx,True
gpt,FedEx.Saturate4.png,FedEx,FedEx,True
gpt,Google.Saturate1.png,Google,Google.,True
gpt,Google.Saturate2.png,Google,Google,True
gpt,Google.Saturate3.png,Google,Google,True
gpt,Google.Saturate4.png,Google,Google,True
gpt,JPMorganChase.Saturate1.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,JPMorganChase.Saturate2.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,JPMorganChase.Saturate3.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,JPMorganChase.Saturate4.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,Kroger.Saturate1.png,Kroger,Kroger,True
gpt,Kroger.Saturate2.png,Kroger,Kroger,True
gpt,Kroger.Saturate3.png,Kroger,Kroger,True
gpt,Kroger.Saturate4.png,Kroger,Kroger,True
gpt,Mastercard.Saturate1.png,Mastercard,I don't know.,False
gpt,Mastercard.Saturate2.png,Mastercard,I don't know.,False
gpt,Mastercard.Saturate3.png,Mastercard,I don't know.,False
gpt,Mastercard.Saturate4.png,Mastercard,Mastercard,True
gpt,McDonalds.Saturate1.png,McDonalds,McDonald's,False
gpt,McDonalds.Saturate2.png,McDonalds,McDonald's,False
gpt,McDonalds.Saturate3.png,McDonalds,McDonald's,False
gpt,McDonalds.Saturate4.png,McDonalds,McDonald's,False
gpt,McKesson.Saturate1.png,McKesson,McKesson,True
gpt,McKesson.Saturate2.png,McKesson,McKesson,True
gpt,McKesson.Saturate3.png,McKesson,McKesson,True
gpt,McKesson.Saturate4.png,McKesson,McKesson,True
gpt,Microsoft.Saturate1.png,Microsoft,Microsoft,True
gpt,Microsoft.Saturate2.png,Microsoft,Microsoft,True
gpt,Microsoft.Saturate3.png,Microsoft,Microsoft,True
